Revenue,EBITDA,Profit Margin,returnOnEquity,Book Value per Share,Operating Cash Flow,Dividend Yield,R&D Expenses,PRICE VAR [%],Class,Sector
5727000000.0,683400000.0,0.066,0.2041,6.706,634100000.0,0.0173,0.0,18.603845240198435,1,Consumer Defensive
4551600000.0,241900000.0,-0.021,-0.1154,2.211,536500000.0,0.0117,0.0,26.68124147146635,1,Consumer Defensive
2464867000.0,771439000.0,0.196,0.3189,3.02,597491000.0,0.0,0.0,37.72188931205835,1,Consumer Defensive
3297600000.0,743500000.0,0.126,0.1969,7.779,540300000.0,0.0157,0.0,10.792636011688504,1,Consumer Defensive
597381000.0,183876000.0,0.122,0.1289,10.909,111582000.0,0.0,0.0,49.60767152141679,1,Consumer Defensive
5124755000.0,316299000.0,0.024,0.139,15.44,198334000.0,0.0,0.0,-0.2272977358874182,0,Consumer Defensive
2967424000.0,259531000.0,0.036,0.1571,4.577,181218000.0,0.0,0.0,-21.840094665490188,0,Consumer Defensive
1372316000.0,232773000.0,-0.081,-0.0634,12.515999999999998,491043000.0,0.0,0.0,5.779507164831419,1,Consumer Defensive
2655006000.0,495849000.0,0.096,0.3384,8.355,303785000.0,0.0136,0.0,-31.978784462178677,0,Consumer Defensive
554695000.0,74043000.0,0.051,0.07794999999999999,10.419,108329000.0,0.0,0.0,4.166662527455388,1,Consumer Defensive
722966000.0,245797000.0,0.015,0.0144,6.322,120151000.0,0.0,0.0,54.01002421651562,1,Consumer Defensive
313403000.0,39081000.0,0.073,0.2268,6.031000000000001,15812000.0,0.0032,0.0,71.62432048613519,1,Consumer Defensive
1138887000.0,285437000.0,0.1889999999999999,0.2103,6.574,361345000.0,0.0131,0.0,56.77193253519787,1,Consumer Defensive
4243200000.0,706800000.0,0.096,0.2258,14.011,503600000.0,0.02,0.0,18.620101774480585,1,Consumer Defensive
2107822000.0,272118000.0,0.062,0.0802,16.572,184768000.0,0.0,0.0,-29.06568253638383,0,Consumer Defensive
832709000.0,41258000.0,0.017,0.0968,5.957999999999999,9797000.0,0.0,0.0,-26.970226822499164,0,Consumer Defensive
233391000.0,29266000.0,0.077,0.2559,3.528,13506000.0,0.0492,0.0,23.47965436912064,1,Consumer Defensive
540718000.0,57802000.0,0.036,0.07794999999999999,10.419,19713000.0,0.0,0.0,-19.57446555233616,0,Consumer Defensive
4461987000.0,328292000.0,-0.021,-0.1073,-0.4029999999999999,289351000.0,0.0,0.0,-10.587740860409031,0,Consumer Defensive
499261000.0,60450000.0,0.059,0.077,12.352,36613000.0,0.0175,0.0,-10.5997680990229,0,Consumer Defensive
5668000000.0,768000000.0,0.063,0.1631,29.579,731000000.0,0.0198,0.0,15.406389300667929,1,Consumer Defensive
2774845000.0,446352000.0,0.09,0.2774,38.921,306467000.0,0.0157,0.0,-4.853748814036342,0,Consumer Defensive
691055000.0,210972000.0,0.161,0.2341,10.458,166996000.0,0.0,0.0,-11.978944010155564,0,Consumer Defensive
2142261578.9109,314288336.4197,0.0002,0.1178,9.1621,286558301.3966,0.0,0.0,19.992465260220968,1,Consumer Defensive
1440907000.0,202200000.0,0.076,0.1839,12.347,123920000.0,0.0147,0.0,24.4910683176579,1,Consumer Defensive
566019178.7558,171502335.8741,-0.0285,-0.1463,17.4249,142980083.5997,0.0029,0.0,27.596438883560392,1,Consumer Defensive
3927500000.0,233200000.0,0.036,0.0815,31.231,230700000.0,0.0149,0.0,17.233552244341073,1,Consumer Defensive
2569495000.0,353431000.0,0.074,0.2007,15.954,-56464000.0,0.0318,0.0,-7.334735411347648,0,Consumer Defensive
2517567000.0,167028000.0,0.037,0.1694,18.431,137275000.0,0.0077,0.0,-6.849273048551334,0,Consumer Defensive
1604000000.0,92000000.0,0.0056109725685786,0.07794999999999999,10.419,-28000000.0,0.0,0.0,40.641161056556726,1,Consumer Defensive
855892000.0,76784000.0,0.006,0.0641,3.567,81871000.0,0.0,0.0,-30.732668999511517,0,Consumer Defensive
1317153000.0,151166000.0,0.065,0.0838,32.164,154165000.0,0.0,0.0,45.46997787958416,1,Consumer Defensive
782510000.0,4090000.0,0.0,0.0005,11.38,24547000.0,0.0144,0.0,7.271743878882423,1,Consumer Defensive
864844000.0,3553000.0,-0.012,-0.0501,4.734,31198000.0,0.0,0.0,-69.92133356587512,0,Consumer Defensive
135121246.3675,74043000.0,0.051,0.07794999999999999,10.419,28308524.3784,0.0,5401033.257999999,-5.0909107031065295,0,Consumer Defensive
1923371000.0,253449000.0,0.07,0.0874,24.15,265561000.0,0.008,0.0,-42.087255975413576,0,Consumer Defensive
378393000.0,26517000.0,0.005,0.0153,5.406000000000001,27056000.0,0.0428,0.0,-51.04881771560178,0,Consumer Defensive
1604357000.0,91474000.0,0.005,0.0182,9.917,126467000.0,0.0,0.0,50.38933038907155,1,Consumer Defensive
1041075000.0,147686000.0,0.072,0.1419,19.388,129091000.0,0.0181,0.0,32.94796192086428,1,Consumer Defensive
903007000.0,180732000.0,0.1,0.2081,33.632,141211000.0,0.0,0.0,-27.95874992799889,0,Consumer Defensive
2776683000.0,150531000.0,0.02,0.0644,31.406,123110000.0,0.0251,0.0,-3.8491329448905818,0,Consumer Defensive
501867000.0,53414000.0,0.054,0.1786,8.139,30998000.0,0.0,0.0,-23.86294433329489,0,Consumer Defensive
350020000.0,82148000.0,0.1169999999999999,0.1745,13.494000000000002,61030000.0,0.0,0.0,-48.50580817751199,0,Consumer Defensive
2789936.0,74043000.0,0.051,0.07794999999999999,10.419,-268520.0,0.0,0.0,18.181809150811752,1,Consumer Defensive
3835985953.0,224009905.0,0.013,0.1344,16.81,154348781.0,0.0276,0.0,16.135106772347747,1,Consumer Defensive
